Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
988.44	0.0119591		
988.64	0.0121026		
988.84	0.01191716		
989.04	0.0119099		
989.24	0.01197113		
989.44	0.01225305		
989.64	0.01240933		
989.84	0.01250753		
990.04	0.01268244		
990.24	0.01260297		
990.44	0.01237311		
990.64	0.01224405		
990.84	0.01236124		
991.04	0.01237725		
991.24	0.01246267		
991.44	0.01260336		
991.64	0.01272442		
991.84	0.01256042		
992.04	0.01272589		
992.24	0.01235721		
992.44	0.01215122		
992.64	0.01211207		
992.84	0.01166327		
993.04	0.01141434		
993.24	0.01133903		
993.44	0.01147164		
993.64	0.0114807		
993.84	0.01139441		
994.04	0.01136289		
994.24	0.0115185		
994.44	0.01150772		
994.64	0.01187065		
994.84	0.01200294		
995.04	0.01209384		
995.24	0.01224553		
995.44	0.01221508		
995.64	0.01190745		
995.84	0.01173908		
996.04	0.01188918		
996.24	0.01175665		
996.44	0.01168324		
996.64	0.01195581		
996.84	0.01189848		
997.04	0.01193629		
997.24	0.01208825		
997.44	0.0123819		
997.64	0.01249929		
997.84	0.0130436		
998.04	0.0130654		
998.24	0.01331261		
998.44	0.01301228		
998.64	0.01273017		
998.84	0.01242601		
999.04	0.0120612		
999.24	0.01175116		
999.44	0.0115986		
999.64	0.0113053		
999.84	0.01123221		
1000.04	0.01128411		
1000.24	0.01115234		
1000.44	0.01151847		
1000.64	0.01170417		
1000.84	0.01181403		
1001.04	0.0119085		
1001.24	0.01184513		
1001.44	0.01216006		
1001.64	0.01248911		
1001.84	0.01286866		
1002.04	0.01259092		
1002.24	0.01268444		
1002.44	0.01263582		
1002.64	0.01282234		
1002.84	0.01297477		
1003.04	0.01305739		
1003.24	0.01305891		
1003.44	0.01325673		
1003.64	0.01287682		
1003.84	0.01264302		
1004.04	0.01250535		
1004.24	0.01250411		
1004.44	0.01268932		
1004.64	0.01239244		
1004.84	0.01218817		
1005.04	0.01195431		
1005.24	0.0114918		
1005.44	0.01138844		
1005.64	0.01112444		
1005.84	0.01118229		
1006.04	0.01106746		
1006.24	0.01158169		
1006.44	0.01175077		
1006.64	0.01211579		
1006.84	0.01210332		
1007.04	0.01250258		
1007.24	0.01255266		
1007.44	0.01286525		
1007.64	0.012756		
1007.84	0.01264331		
1008.04	0.01280449		
1008.24	0.01294846		
1008.44	0.01309218		
1008.64	0.01288377		
1008.84	0.01278761		
1009.04	0.01288523		
1009.24	0.01269246		
1009.44	0.01261535		
1009.64	0.01244684		
1009.84	0.01278775		
1010.04	0.01272757		
1010.24	0.01287185		
1010.44	0.01248213		
1010.64	0.0124791		
1010.84	0.01238467		
1011.04	0.0123285		
1011.24	0.01182438		
1011.44	0.01133612		
1011.64	0.01124244		
1011.84	0.01097882		
1012.04	0.01137842		
1012.24	0.01136193		
1012.44	0.0112273		
1012.64	0.01137766		
1012.84	0.01179606		
1013.04	0.01177672		
1013.24	0.01201152		
1013.44	0.01217286		
1013.64	0.01217248		
1013.84	0.01212615		
1014.04	0.01196881		
1014.24	0.01181973		
1014.44	0.01141818		
1014.64	0.0114522		
1014.84	0.01091154		
1015.04	0.01028595		
1015.24	0.01014238		
1015.44	0.01024688		
1015.64	0.01055135		
1015.84	0.01075201		
1016.04	0.011173		
1016.24	0.01108641		
1016.44	0.01140264		
1016.64	0.01193143		
1016.84	0.0119694		
1017.04	0.01200512		
1017.24	0.01258468		
1017.44	0.01251338		
1017.64	0.01243396		
1017.84	0.01204682		
1018.04	0.01159112		
1018.24	0.01141362		
1018.44	0.01118679		
1018.64	0.01116336		
1018.84	0.01066967		
1019.04	0.01067389		
1019.24	0.01072709		
1019.44	0.01063501		
1019.64	0.01058603		
1019.84	0.01043472		
1020.04	0.01068922		
1020.24	0.01077366		
1020.44	0.01096626		
1020.64	0.01095893		
1020.84	0.01078487		
1021.04	0.01104625		
1021.24	0.01165912		
1021.44	0.01180057		
1021.64	0.01177693		
1021.84	0.0116501		
1022.04	0.01177501		
1022.24	0.01189949		
1022.44	0.01204074		
1022.64	0.01221076		
1022.84	0.01224529		
1023.04	0.01211867		
1023.24	0.01199937		
1023.44	0.01191909		
1023.64	0.01182113		
1023.84	0.01178159		
1024.04	0.01220337		
1024.24	0.01210498		
1024.44	0.01224267		
1024.64	0.01195391		
1024.84	0.01189321		
1025.04	0.01186732		
1025.24	0.01234627		
1025.44	0.01210763		
1025.64	0.01183018		
1025.84	0.01228789		
1026.04	0.01238712		
1026.24	0.01213895		
1026.44	0.01215489		
1026.64	0.01198427		
1026.84	0.01185403		
1027.04	0.01161768		
1027.24	0.01168339		
1027.44	0.01165836		
1027.64	0.01155919		
1027.84	0.0116429		
1028.04	0.01164326		
1028.24	0.01169615		
1028.44	0.01147377		
1028.64	0.01108789		
1028.84	0.01134185		
1029.04	0.01117997		
1029.24	0.01152602		
1029.44	0.0114326		
1029.64	0.01152812		
1029.84	0.01162091		
1030.04	0.01126714		
1030.24	0.01068095		
1030.44	0.0102552		
1030.64	0.0101634		
1030.84	0.01017245		
1031.04	0.01027419		
1031.24	0.01035802		
1031.44	0.01053326		
1031.64	0.0107248		
1031.84	0.01111913		
1032.04	0.01117404		
