Conc1	5.5E-07	
Start1	799.84	
Stop1	5299.64	
Kobs	0.0158744612552941	
Error Kobs	NaN	
Koff	9406.27592158975	
Error Koff	0	
Time1	Data1	Fit1	
928.04	0.0253537	0.02560153	
928.24	0.02488566	0.02560018	
928.44	0.02503903	0.02559884	
928.64	0.02550644	0.0255975	
928.84	0.0250605	0.02559617	
929.04	0.02497557	0.02559484	
929.24	0.02462002	0.02559351	
929.44	0.02396127	0.02559219	
929.64	0.02377044	0.02559087	
929.84	0.02364294	0.02558956	
930.04	0.02417274	0.02558825	
930.24	0.02467664	0.02558695	
930.44	0.02539995	0.02558565	
930.64	0.02551446	0.02558435	
930.84	0.02518449	0.02558306	
931.04	0.025477	0.02558177	
931.24	0.02589601	0.02558049	
931.44	0.02547576	0.02557921	
931.64	0.02587309	0.02557794	
931.84	0.02617892	0.02557666	
932.04	0.02637025	0.0255754	
932.24	0.02679736	0.02557413	
932.44	0.02669681	0.02557287	
932.64	0.02680708	0.02557162	
932.84	0.02627703	0.02557037	
933.04	0.02609005	0.02556912	
933.24	0.02615748	0.02556788	
933.44	0.02610087	0.02556664	
933.64	0.02607818	0.0255654	
933.84	0.02587705	0.02556417	
934.04	0.02624496	0.02556294	
934.24	0.02633825	0.02556172	
934.44	0.02615124	0.0255605	
934.64	0.02610588	0.02555928	
934.84	0.02620476	0.02555807	
935.04	0.02652369	0.02555686	
935.24	0.02694087	0.02555566	
935.44	0.0267596	0.02555446	
935.64	0.02727999	0.02555326	
935.84	0.0275081	0.02555207	
936.04	0.02816321	0.02555088	
936.24	0.02784439	0.02554969	
936.44	0.02733395	0.02554851	
936.64	0.02746364	0.02554733	
936.84	0.02738905	0.02554616	
937.04	0.02749021	0.02554499	
937.24	0.02744533	0.02554382	
937.44	0.02713941	0.02554265	
937.64	0.02666162	0.0255415	
937.84	0.02570383	0.02554034	
938.04	0.02545678	0.02553919	
938.24	0.02560853	0.02553804	
938.44	0.02558787	0.02553689	
938.64	0.02555207	0.02553575	
938.84	0.0251335	0.02553461	
939.04	0.02470438	0.02553348	
939.24	0.02498888	0.02553235	
939.44	0.02487365	0.02553122	
939.64	0.02546656	0.0255301	
939.84	0.02550064	0.02552898	
940.04	0.02609985	0.02552786	
940.24	0.02546352	0.02552675	
940.44	0.02585194	0.02552564	
940.64	0.02596227	0.02552454	
940.84	0.02572	0.02552343	
941.04	0.02569589	0.02552234	
941.24	0.02531927	0.02552124	
941.44	0.02483118	0.02552015	
941.64	0.02462237	0.02551906	
941.84	0.02406404	0.02551798	
942.04	0.02424803	0.02551689	
942.24	0.0244015	0.02551582	
942.44	0.02416711	0.02551474	
942.64	0.02360003	0.02551367	
942.84	0.02316175	0.0255126	
943.04	0.02298698	0.02551154	
943.24	0.02380212	0.02551048	
943.44	0.02438363	0.02550942	
943.64	0.02470687	0.02550837	
943.84	0.02448694	0.02550731	
944.04	0.02453463	0.02550627	
944.24	0.02432919	0.02550522	
944.44	0.02474492	0.02550418	
944.64	0.02434994	0.02550314	
944.84	0.02402184	0.02550211	
945.04	0.02416489	0.02550108	
945.24	0.02434402	0.02550005	
945.44	0.02446347	0.02549903	
945.64	0.02485236	0.02549801	
945.84	0.02450505	0.02549699	
946.04	0.02446081	0.02549597	
946.24	0.02455281	0.02549496	
946.44	0.02480511	0.02549395	
946.64	0.0247537	0.02549295	
946.84	0.02461566	0.02549194	
947.04	0.02463116	0.02549095	
947.24	0.02508212	0.02548995	
947.44	0.02522425	0.02548896	
947.64	0.02459208	0.02548797	
947.84	0.02477622	0.02548698	
948.04	0.02511475	0.025486	
948.24	0.02496021	0.02548502	
948.44	0.02473944	0.02548404	
948.64	0.02435809	0.02548307	
948.84	0.02425395	0.0254821	
949.04	0.02438243	0.02548113	
949.24	0.02418322	0.02548017	
949.44	0.02429138	0.0254792	
949.64	0.02478263	0.02547825	
949.84	0.02475626	0.02547729	
950.04	0.02462118	0.02547634	
950.24	0.02448139	0.02547539	
950.44	0.02494922	0.02547444	
950.64	0.02517349	0.0254735	
950.84	0.02551678	0.02547256	
951.04	0.02600639	0.02547162	
951.24	0.02651439	0.02547069	
951.44	0.02703283	0.02546975	
951.64	0.02705823	0.02546883	
951.84	0.027436	0.0254679	
952.04	0.02679928	0.02546698	
952.24	0.02587496	0.02546606	
952.44	0.02523755	0.02546514	
952.64	0.02464403	0.02546423	
952.84	0.02439153	0.02546332	
953.04	0.02394133	0.02546241	
953.24	0.02353047	0.0254615	
953.44	0.02380448	0.0254606	
953.64	0.02357211	0.0254597	
953.84	0.02290851	0.0254588	
954.04	0.02304214	0.02545791	
954.24	0.02287664	0.02545702	
954.44	0.02341662	0.02545613	
954.64	0.02371154	0.02545525	
954.84	0.02401663	0.02545436	
955.04	0.02389229	0.02545348	
955.24	0.02397926	0.02545261	
955.44	0.02409301	0.02545173	
955.64	0.023502	0.02545086	
955.84	0.02329501	0.02544999	
956.04	0.02324381	0.02544913	
956.24	0.02294943	0.02544826	
956.44	0.02259571	0.0254474	
956.64	0.022308	0.02544655	
956.84	0.0229477	0.02544569	
957.04	0.02290986	0.02544484	
957.24	0.02318826	0.02544399	
957.44	0.02313609	0.02544314	
957.64	0.02332046	0.0254423	
957.84	0.02331778	0.02544146	
958.04	0.02380447	0.02544062	
958.24	0.023505	0.02543978	
958.44	0.02376876	0.02543895	
958.64	0.02406052	0.02543812	
958.84	0.02404542	0.02543729	
